order_book_id,symbol,abbrev_symbol,round_lot,sector_code,sector_code_name,industry_code,industry_name,listed_date,issue_price,de_listed_date,type,exchange,board_type,status,special_type,trading_hours,market_tplus
600083.XSHG,博信股份,BXGF,100,Industrials,工业,F51,批发业,1997-06-06,6.05,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600084.XSHG,中信尼雅,ZXNY,100,ConsumerStaples,必需消费品,C15,酒、饮料和精制茶制造业,1997-07-11,7.84,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600085.XSHG,同仁堂,TRT,100,HealthCare,医疗保健,C27,医药制造业,1997-06-25,7.08,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600086.XSHG,退市金钰,TSJY,100,Unknown,未知,Unknown,未知,1997-06-06,6.04,2021-03-17,CS,XSHG,MainBoard,Delisted,Other,"09:31-11:30,13:01-15:00",1
600088.XSHG,中视传媒,ZSCM,100,TelecommunicationServices,电信服务,R86,广播、电视、电影和影视录音制作业,1997-06-16,7.95,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600089.XSHG,特变电工,TBDG,100,Industrials,工业,C38,电气机械和器材制造业,1997-06-18,5.19,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600090.XSHG,退市济堂,TSJT,100,Unknown,未知,Unknown,未知,1997-06-16,4.05,2022-07-07,CS,XSHG,MainBoard,Delisted,Other,"09:31-11:30,13:01-15:00",1
600091.XSHG,退市明科,TSMK,100,Unknown,未知,Unknown,未知,1997-07-04,5.28,2022-06-21,CS,XSHG,MainBoard,Delisted,Other,"09:31-11:30,13:01-15:00",1
600093.XSHG,退市易见,TSYJ,100,Unknown,未知,Unknown,未知,1997-06-26,8.05,2022-06-23,CS,XSHG,MainBoard,Delisted,Other,"09:31-11:30,13:01-15:00",1
600094.XSHG,大名城,DMC,100,RealEstate,房地产,K70,房地产业,1997-07-03,7.04,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600095.XSHG,湘财股份,XCGF,100,RealEstate,房地产,J67,资本市场服务,1997-07-08,5.78,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600096.XSHG,云天化,YTH,100,Materials,原材料,C26,化学原料和化学制品制造业,1997-07-09,6.21,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600097.XSHG,开创国际,KCGJ,100,ConsumerStaples,必需消费品,A04,渔业,1997-06-19,6.61,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600098.XSHG,广州发展,GZFZ,100,Utilities,公用事业,D44,电力、热力生产和供应业,1997-07-18,7.87,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600099.XSHG,林海股份,LHGF,100,ConsumerDiscretionary,非必须消费品,C37,铁路、船舶、航空航天和其他运输设备制造业,1997-07-04,6.09,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600100.XSHG,同方股份,TFGF,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,1997-06-27,8.28,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600101.XSHG,明星电力,MXDL,100,Utilities,公用事业,D44,电力、热力生产和供应业,1997-06-27,1.0,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600103.XSHG,青山纸业,QSZY,100,Materials,原材料,C22,造纸和纸制品业,1997-07-03,5.16,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600104.XSHG,上汽集团,SQJT,100,ConsumerDiscretionary,非必须消费品,C36,汽车制造业,1997-11-25,7.02,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600105.XSHG,永鼎股份,YDGF,100,Industrials,工业,C38,电气机械和器材制造业,1997-09-29,7.1,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600106.XSHG,重庆路桥,CQLQ,100,Industrials,工业,G54,道路运输业,1997-06-18,5.4,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600107.XSHG,美尔雅,MEY,100,ConsumerDiscretionary,非必须消费品,C18,纺织服装、服饰业,1997-11-06,8.1,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600108.XSHG,亚盛集团,YSJT,100,ConsumerStaples,必需消费品,A01,农业,1997-08-18,6.06,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600109.XSHG,国金证券,GJZQ,100,Financials,金融,J67,资本市场服务,1997-08-07,2.2,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600110.XSHG,诺德股份,NDGF,100,Materials,原材料,C32,有色金属冶炼和压延加工业,1997-10-07,7.52,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600111.XSHG,北方稀土,BFXT,100,Materials,原材料,C32,有色金属冶炼和压延加工业,1997-09-24,4.43,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600112.XSHG,ST天成,STTC,100,Industrials,工业,C38,电气机械和器材制造业,1997-11-27,4.31,0000-00-00,CS,XSHG,MainBoard,Active,ST,"09:31-11:30,13:01-15:00",1
600113.XSHG,浙江东日,ZJDR,100,RealEstate,房地产,L72,商务服务业,1997-10-21,5.75,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600114.XSHG,东睦股份,DMGF,100,ConsumerDiscretionary,非必须消费品,C33,金属制品业,2004-05-11,10.0,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600115.XSHG,中国东航,ZGDH,100,Industrials,工业,G56,航空运输业,1997-11-05,2.45,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600116.XSHG,三峡水利,SXSL,100,Utilities,公用事业,D44,电力、热力生产和供应业,1997-08-04,6.38,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600117.XSHG,*ST西钢,*STXG,100,Materials,原材料,C31,黑色金属冶炼和压延加工业,1997-10-15,5.8,0000-00-00,CS,XSHG,MainBoard,Active,Other,"09:31-11:30,13:01-15:00",1
600118.XSHG,中国卫星,ZGWX,100,Industrials,工业,C39,计算机、通信和其他电子设备制造业,1997-09-08,5.28,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600119.XSHG,长江投资,CJTZ,100,Industrials,工业,G54,道路运输业,1998-01-15,4.76,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600120.XSHG,浙江东方,ZJDF,100,Industrials,工业,J69,其他金融业,1997-12-01,7.56,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600121.XSHG,郑州煤电,ZZMD,100,Energy,能源,B06,煤炭开采和洗选业,1998-01-07,5.5,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600122.XSHG,*ST宏图,*STHT,100,Unknown,未知,Unknown,未知,1998-04-20,6.61,2023-06-26,CS,XSHG,MainBoard,Delisted,Other,"09:31-11:30,13:01-15:00",1
600123.XSHG,兰花科创,LHKC,100,Energy,能源,B06,煤炭开采和洗选业,1998-12-17,4.12,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600125.XSHG,铁龙物流,TLWL,100,Industrials,工业,G53,铁路运输业,1998-05-11,6.84,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600126.XSHG,杭钢股份,HGGF,100,Materials,原材料,C31,黑色金属冶炼和压延加工业,1998-03-11,6.45,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600127.XSHG,金健米业,JJMY,100,ConsumerStaples,必需消费品,C13,农副食品加工业,1998-05-06,5.3,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600128.XSHG,苏豪弘业,SHHY,100,ConsumerDiscretionary,非必须消费品,F51,批发业,1997-09-01,6.77,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600129.XSHG,太极集团,TJJT,100,HealthCare,医疗保健,C27,医药制造业,1997-11-18,7.0,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600130.XSHG,波导股份,BDGF,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,2000-07-06,16.0,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600131.XSHG,国网信通,GWXT,100,Utilities,公用事业,I65,软件和信息技术服务业,1998-04-02,5.25,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600132.XSHG,重庆啤酒,CQPJ,100,ConsumerStaples,必需消费品,C15,酒、饮料和精制茶制造业,1997-10-30,5.54,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600133.XSHG,东湖高新,DHGX,100,Industrials,工业,E48,土木工程建筑业,1998-02-12,4.5,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600135.XSHG,乐凯胶片,LKJP,100,Materials,原材料,C26,化学原料和化学制品制造业,1998-01-22,6.42,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600136.XSHG,*ST明诚,*STMC,100,TelecommunicationServices,电信服务,R86,广播、电视、电影和影视录音制作业,1998-03-03,5.29,0000-00-00,CS,XSHG,MainBoard,Active,StarST,"09:31-11:30,13:01-15:00",1
600137.XSHG,浪莎股份,LSGF,100,ConsumerDiscretionary,非必须消费品,C18,纺织服装、服饰业,1998-04-16,1.0,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600138.XSHG,中青旅,ZQL,100,ConsumerDiscretionary,非必须消费品,L72,商务服务业,1997-12-03,6.57,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600139.XSHG,*ST西源,*STXY,100,Unknown,未知,Unknown,未知,1998-02-25,2.0,2023-03-27,CS,XSHG,MainBoard,Delisted,StarST,"09:31-11:30,13:01-15:00",1
600141.XSHG,兴发集团,XFJT,100,Materials,原材料,C26,化学原料和化学制品制造业,1999-06-16,4.7,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600143.XSHG,金发科技,JFKJ,100,Materials,原材料,C29,橡胶和塑料制品业,2004-06-23,10.93,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600145.XSHG,退市新亿,TSXY,100,Unknown,未知,Unknown,未知,1999-09-23,4.0,2022-04-28,CS,XSHG,MainBoard,Delisted,Other,"09:31-11:30,13:01-15:00",1
600146.XSHG,退市环球,TSHQ,100,Unknown,未知,Unknown,未知,1999-07-07,3.95,2022-06-30,CS,XSHG,MainBoard,Delisted,Other,"09:31-11:30,13:01-15:00",1
600148.XSHG,长春一东,CCYD,100,ConsumerDiscretionary,非必须消费品,C36,汽车制造业,1998-05-20,4.77,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600149.XSHG,廊坊发展,LFFZ,100,Industrials,工业,D44,电力、热力生产和供应业,1999-10-14,5.48,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600150.XSHG,中国船舶,ZGCB,100,Industrials,工业,C37,铁路、船舶、航空航天和其他运输设备制造业,1998-05-20,3.83,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600151.XSHG,航天机电,HTJD,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,1998-06-05,5.76,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600152.XSHG,维科技术,WKJS,100,ConsumerDiscretionary,非必须消费品,C38,电气机械和器材制造业,1998-06-09,4.5,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600153.XSHG,建发股份,JFGF,100,Industrials,工业,F51,批发业,1998-06-16,6.01,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600155.XSHG,华创云信,HCYX,100,Financials,金融,J67,资本市场服务,1998-09-18,5.0,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600156.XSHG,华升股份,HSGF,100,ConsumerDiscretionary,非必须消费品,C17,纺织业,1998-05-27,5.27,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600157.XSHG,永泰能源,YTNY,100,Utilities,公用事业,D44,电力、热力生产和供应业,1998-05-13,200.0,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600158.XSHG,中体产业,ZTCY,100,ConsumerDiscretionary,非必须消费品,R88,体育,1998-03-27,5.8,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600159.XSHG,大龙地产,DLDC,100,RealEstate,房地产,K70,房地产业,1998-05-26,7.42,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600160.XSHG,巨化股份,JHGF,100,Materials,原材料,C26,化学原料和化学制品制造业,1998-06-26,5.75,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600161.XSHG,天坛生物,TTSW,100,HealthCare,医疗保健,C27,医药制造业,1998-06-16,4.07,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600162.XSHG,香江控股,XJKG,100,RealEstate,房地产,K70,房地产业,1998-06-09,4.0,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600163.XSHG,中闽能源,ZMNY,100,Utilities,公用事业,D44,电力、热力生产和供应业,1998-06-02,4.73,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600165.XSHG,宁科生物,NKSW,100,Materials,原材料,C26,化学原料和化学制品制造业,1998-05-29,5.0,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600166.XSHG,福田汽车,FTQC,100,ConsumerDiscretionary,非必须消费品,C36,汽车制造业,1998-06-02,6.46,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600167.XSHG,联美控股,LMKG,100,Utilities,公用事业,D44,电力、热力生产和供应业,1999-01-28,5.26,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600168.XSHG,武汉控股,WHKG,100,Utilities,公用事业,D46,水的生产和供应业,1998-04-27,6.91,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600169.XSHG,太原重工,TYZG,100,Industrials,工业,C35,专用设备制造业,1998-09-04,4.13,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600170.XSHG,上海建工,SHJG,100,Industrials,工业,E48,土木工程建筑业,1998-06-23,6.67,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600171.XSHG,上海贝岭,SHBL,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,1998-09-24,6.53,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600172.XSHG,黄河旋风,HHXF,100,Materials,原材料,C30,非金属矿物制品业,1998-11-26,6.4,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600173.XSHG,卧龙地产,WLDC,100,RealEstate,房地产,K70,房地产业,1999-04-15,4.42,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600175.XSHG,退市美都,TSMD,100,Unknown,未知,Unknown,未知,1999-04-08,13.2,2020-08-14,CS,XSHG,MainBoard,Delisted,Other,"09:31-11:30,13:01-15:00",1
600176.XSHG,中国巨石,ZGJS,100,Materials,原材料,C30,非金属矿物制品业,1999-04-22,3.05,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600177.XSHG,雅戈尔,YGE,100,RealEstate,房地产,C18,纺织服装、服饰业,1998-11-19,10.92,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600178.XSHG,东安动力,DADL,100,ConsumerDiscretionary,非必须消费品,C36,汽车制造业,1998-10-14,7.0,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600179.XSHG,安通控股,ATKG,100,Industrials,工业,G58,装卸搬运和运输代理业,1998-11-04,3.91,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600180.XSHG,瑞茂通,RMT,100,Industrials,工业,F51,批发业,1998-07-03,5.2,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600182.XSHG,S佳通,SJT,100,ConsumerDiscretionary,非必须消费品,C29,橡胶和塑料制品业,1999-05-07,3.36,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600183.XSHG,生益科技,SYKJ,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,1998-10-28,4.18,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600184.XSHG,光电股份,GDGF,100,Industrials,工业,C35,专用设备制造业,2003-11-06,6.14,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600185.XSHG,格力地产,GLDC,100,RealEstate,房地产,K70,房地产业,1999-06-11,4.68,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600186.XSHG,莲花健康,LHJK,100,ConsumerStaples,必需消费品,C14,食品制造业,1998-08-25,7.01,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600187.XSHG,国中水务,GZSW,100,Utilities,公用事业,D46,水的生产和供应业,1998-11-11,4.57,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600188.XSHG,兖矿能源,YKNY,100,Energy,能源,B06,煤炭开采和洗选业,1998-07-01,3.37,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600189.XSHG,泉阳泉,QYQ,100,Materials,原材料,C15,酒、饮料和精制茶制造业,1998-10-07,5.35,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600190.XSHG,锦州港,JZG,100,Industrials,工业,G55,水上运输业,1999-06-09,4.05,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600191.XSHG,华资实业,HZSY,100,ConsumerStaples,必需消费品,C13,农副食品加工业,1998-12-10,4.3,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600192.XSHG,长城电工,CCDG,100,Industrials,工业,C38,电气机械和器材制造业,1998-12-24,5.43,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600193.XSHG,创兴资源,CXZY,100,Industrials,工业,E50,建筑装饰和其他建筑业,1999-05-27,6.38,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600195.XSHG,中牧股份,ZMGF,100,HealthCare,医疗保健,C27,医药制造业,1999-01-07,6.28,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600196.XSHG,复星医药,FXYY,100,HealthCare,医疗保健,C27,医药制造业,1998-08-07,7.15,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600197.XSHG,伊力特,YLT,100,ConsumerStaples,必需消费品,C15,酒、饮料和精制茶制造业,1999-09-16,6.26,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600198.XSHG,大唐电信,DTDX,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,1998-10-21,5.98,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600199.XSHG,金种子酒,JZZJ,100,ConsumerStaples,必需消费品,C15,酒、饮料和精制茶制造业,1998-08-12,5.7,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600200.XSHG,江苏吴中,JSWZ,100,Industrials,工业,C27,医药制造业,1999-04-01,7.75,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600201.XSHG,生物股份,SWGF,100,HealthCare,医疗保健,C27,医药制造业,1999-01-15,6.83,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600202.XSHG,哈空调,HKT,100,Industrials,工业,C38,电气机械和器材制造业,1999-06-03,6.08,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600203.XSHG,福日电子,FRDZ,100,Industrials,工业,C39,计算机、通信和其他电子设备制造业,1999-05-14,3.81,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600206.XSHG,有研新材,YYXC,100,Materials,原材料,C32,有色金属冶炼和压延加工业,1999-03-19,8.54,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600207.XSHG,安彩高科,ACGK,100,ConsumerDiscretionary,非必须消费品,D45,燃气生产和供应业,1999-07-14,7.2,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600208.XSHG,新湖中宝,XHZB,100,RealEstate,房地产,K70,房地产业,1999-06-23,5.0,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600209.XSHG,退市罗顿,TSLD,100,Unknown,未知,Unknown,未知,1999-03-25,6.39,2022-06-22,CS,XSHG,MainBoard,Delisted,Other,"09:31-11:30,13:01-15:00",1
600210.XSHG,紫江企业,ZJQY,100,Materials,原材料,C29,橡胶和塑料制品业,1999-08-24,7.84,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600211.XSHG,西藏药业,XZYY,100,HealthCare,医疗保健,C27,医药制造业,1999-07-21,6.0,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600212.XSHG,绿能慧充,LNHC,100,Utilities,公用事业,S90,综合,1999-08-17,6.0,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600213.XSHG,亚星客车,YXKC,100,ConsumerDiscretionary,非必须消费品,C36,汽车制造业,1999-08-31,6.38,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600215.XSHG,派斯林,PSL,100,RealEstate,房地产,K70,房地产业,1999-09-09,9.5,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600216.XSHG,浙江医药,ZJYY,100,HealthCare,医疗保健,C27,医药制造业,1999-10-21,5.16,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600217.XSHG,中再资环,ZZZH,100,Industrials,工业,C42,废弃资源综合利用业,1999-12-16,5.9,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600218.XSHG,全柴动力,QCDL,100,Industrials,工业,C34,通用设备制造业,1998-12-03,5.68,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600219.XSHG,南山铝业,NSLY,100,Materials,原材料,C32,有色金属冶炼和压延加工业,1999-12-23,9.4,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600220.XSHG,江苏阳光,JSYG,100,ConsumerDiscretionary,非必须消费品,C17,纺织业,1999-09-27,11.98,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600221.XSHG,海航控股,HHKG,100,Industrials,工业,G56,航空运输业,1999-11-25,4.6,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
600222.XSHG,太龙药业,TLYY,100,HealthCare,医疗保健,C27,医药制造业,1999-11-05,6.52,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
